책 이름,작가,장르,ISBN,책 소개
왜 지금 지리학인가,하름 데 블레이,"국내도서
 > 
역사/문화
 > 
지리학
 > 
지리학의 이해",9.78896E+12,"21세기를 읽는 키워드는 지리학적 통찰이다!
최근 몇 년간 인류는 극심한 기후 변화, 극단적 테러 단체의 등장, 크고 작은 국제 분쟁과 세계 곳곳에서 발생하는 경제 위기 등 다양한 사건들을 직면했다. 오늘날의 세계는 밀접하게 연결되어 긴밀하게 상호작용하고 있다. 이제 지구상에서 벌어지는 어떤 일도 더 이상 남의 나라 이야기가 아니다. 그렇다면 이처럼 급변하는 세계를 이해하고 예측할 수 있는 방법으로는 무엇이 있을까? 이 책의 저자 하름 데 블레이는 ‘지리학’이라는 한 단어로 이 질문에 대답한다.‘내셔널 지오그래픽 협회’의 평생 명예회원이자 ABC TV 프로그램 ‘굿모닝 아메리카’의 지리학 에디터로서 경험한 현장감과 전문성을 바탕으로, 21세기 세계사의 흐름을 공간적으로 재해석하였다. 지리적 지식 없이는 이에 효과적으로 접근할 수 없다고 주장하며, 분쟁의 원인, 종교의 기원까지도 생각해볼 수 있는 지리적 사건들과 그 환경적 영향에 대해 이야기한다. 왜 지금 ‘어느 때보다도’ 지리학에 주목해야 하는지, 지리학자의 세상보기는 세계에 대한 명쾌한 해석을 가능하게 해줄 것이다.
저자에 따르면 지리학은 복잡한 세계를 이해하는 데 매우 훌륭한 도구이다. 지리학은 기후 변화와 역사적 사건, 자연 현상과 정치 상황의 전개, 환경과 행동 사이의 예상치 못한 관련성을 제시한다. 더불어 현시점과 미래까지도 바라보는 경향이 있다. 그만큼 훌륭한 지리학을 더욱 제대로 이해하려면 지도가 필수다. 책에도 지도들이 수록되어 있지만, 저자는 지도는 많을수록 좋다고 말하며, 독자들에게 좋은 지도첩을 옆에 둘 것을 거듭 강조한다."
기호와 탐닉의 음식으로 본 지리,조철기,"국내도서
 > 
역사/문화
 > 
지리학
 > 
세계지리",9.79119E+12,"제국주의가 시작해 불평등한 무역 구조가 완성시킨 슬픈 열대
신토불이(身土不二)라는 말이 있다. 몸과 땅은 둘이 아니고 하나라는 이 말은, 인간은 자신이 사는 곳의 자연이 키운 산물을 먹으며 살 수밖에 없음을 표현한 것이다. 실제로 유럽인은 밀을 주곡으로 삼고, 아시아인은 쌀을 주곡으로 삼아 생존해왔다. 물론 인간은 식물이 원래 자신의 땅이 아닌 곳에서도 적응해 자랄 수 있도록 농업 기술을 발전시킴으로써 기근을 면하기도 하고, 식탁을 풍성하게 만들기도 했다. 그런데 이런 적응이 어려운 식물이라면 어떨까? 게다가 그 식물로 만든 음식을 도저히 끊지 못할 만큼 탐닉하게 되었다면 어떨까? 도서출판 따비의 신간 《기호와 탐닉의 음식으로 본 지리-축복받은 자연은 어떻게 저주의 역사가 되었는가》는 전 세계 소비자가 탐닉하게 된 열대 및 아열대 작물들의 지리와 역사를 기호식품, 상품작물, 제국주의, 플랜테이션, 자유무역, 상품사슬 같은 키워드를 통해 살펴보고, 소비자와 생산자의 관계, 인간과 자연의 관계를 이해하고자 한다."
도시지리학개론,한국도시지리학회,"국내도서
 > 
역사/문화
 > 
지리학
 > 
지리학의 이해",9.78892E+12,▶ 이 책은 지리일반을 다룬 이론서입니다. 지리일반의 기초적이고 전반적인 내용을 학습할 수 있습니다.
세계지리 세상과 통하다 1: 아시아에서 오세아니아까지,전국지리교사모임,"국내도서
 > 
청소년
 > 
청소년 인문교양",9.78896E+12,"『세계지리 세상과 통하다』제1권《아시아에서 오세아니까지》. 이 책에서는 세계 지리의 실상을 제대로 알 수 있게 하기 위해서, 세계의 지역을 동아시아, 동남·남아시아, 서남·중앙아시아, 오세아니아, 아프리카, 유럽, 아메리카, 남극과 북극의 9개 지역으로 새롭게 구분했다. 또한 기존의 ‘지역 지리’와 ‘계통 지리’가 갖는 단점을 극복하고 각각의 장점을 살릴 수 있는 ‘지역-주제 지리’라는 대안을 제시했다. 즉 각 지역별로 그 곳을 대표할 수 있는 주제를 선정해 내용을 구성했다."
현대 문화지리의 이해,한국문화역사지리학회,"국내도서
 > 
역사/문화
 > 
지리학
 > 
지리학의 이해",9.78896E+12,"『현대 문화지리의 이해』는 지리학 및 지리교육 학부생을 위한 현대 문화지리의 이해를 돕기 위한 책이다. 문화를 이해하는 새로운 접근 방식이 대두됨에 따라 19세기부터 문화를 지리학의 입장에서 탐구하며 문화의 분포와 공간적 차이, 경관에 집중한 문화지리학으로 접근하였다."
145가지 궁금증으로 완성하는 모자이크 세계지도,이우평,"국내도서
 > 
역사/문화
 > 
지리학
 > 
세계지리",9.78896E+12,"꼬리를 물고 이어지는 질문으로 세계지도를 엮는다!하루 한 편, 145일 만에 완성하는 세계 이야기
ㆍ이슬람교의 수니파와 시아파는 무엇이 다를까?ㆍ유대인은 왜 페스트의 희생양이 되었을까?ㆍ피라미드를 파라오의 무덤이라 단정 지을 수 있을까?ㆍ세계 최초로 흑인 노예들이 주체가 된 독립 국가는 어디일까?ㆍ북극과 남극의 얼음이 다 녹으면 지구는 물에 잠길까?해외여행을 하다 보면, 연일 들썩이는 세계 소식을 접할 때면, 나와 다른 문화적 배경을 지닌 외국인을 만나면 문득 여러 궁금증이 떠오른다. 일일이 알아보기엔 번거롭고, 단번에 이해하기는 어려운 세계 이야기, 누군가 알기 쉽게 정리해 주면 좋으련만! 이 모든 질문에 답하고자 이우평 선생님이 나섰다. 이우평 선생님은 오랜 시간 학교 현장에서 지리를 가르쳤으며, 고등학교 한국지리, 세계지리 교과서를 비롯한 각종 사회과 교과서를 만들었을 만큼 지리 분야의 전문가이다. 『145가지 궁금증으로 완성하는 모자이크 세계지도』는 그런 그가 꾸준히 모아 온 전 세계 지리학 정보와 이슈를 재미난 질문으로 촘촘히 엮은 책이다. 쉽게 떠오르는 가벼운 질문부터 한 번쯤 명쾌한 해설을 듣고 싶었던 궁금증까지 아시아, 유럽, 아프리카, 아메리카, 오세아니아, 그 외 지역 등 전 대륙을 총망라하여 폭넓게 설명한다. 따라서 유명한 나라부터 잘 알지 못했던 나라까지 균형 있게 이해하게 되므로 세상을 훨씬 다면적인 시각으로 바라볼 수 있게 된다.
☞ 선정 및 수상내역2020 전국지리교사모임 추천도서"
지리교육학,조철기,"국내도서
 > 
역사/문화
 > 
지리학
 > 
지리학의 이해",9.78896E+12,"지리교육학의 체계적 지도와 자기주도적 학습을 위한 바이블『지리교육학』 개정판 출간
스스로 학문을 쌓기 위해 공부를 한다는 것도 쉬운 일은 아니지만, 다른 사람의 학습을 이끌어 주는 교사가 되려고 준비하는 과정은 더더욱 만만치 않다. 학자와 교사는 엄연히 다르다. 학자가 학문을 이해하는 깊이는 교사의 그것보다 훨씬 깊겠지만, 학생들은 교사를 통해 배울 때 훨씬 더 많은 것을 학습할 수 있다. 개인의 성장 과정에서 학생의 시기는 반드시 거치며, 많은 교사를 만난다. 그 과정에서 교사는 생각했던 것 이상으로 학생에게 많은 영향을 미친다. 이 때문에 교사는 학생도 이해해야 하고 교수를 위한 방법론도 이해해야 한다.  특히 교과의 한 과목으로 지리를 가르치기 위한 학문인 지리교육학은 종합적인 성격을 지닐 뿐만 아니라 지식의 구조가 명확하지 않은 특성이 있어, 이를 학습하는 데 어려움이 따른다. 이번에 출간된 개정판 『지리교육학』은 초판에 이어서 이를 학습하고자 하는 사람들의 고민을 덜고자 지리교육을 체계적으로 가르치고, 자기주도적으로 학습할 수 있도록 구성되었다.  이번 개정판 『지리교육학』은 초판 이후 8년 만에 출간된 개정판이다. 개정판이 나온다는 것은 초판이 집필의 목적을 어느 정도 달성한 것으로 평가할 수 있다. 지리수업을 위한 교수·학습 자료의 개발, 지리교수 전략 및 방법 탐색 등을 다룬 장에서 교육과정의 변화 흐름에 맞게 내용을 줄이거나 늘렸다는 점에서 신뢰할 만하다. 초판과 같이 9개의 장으로 구성된 내용은 서로 연계되며 연결고리를 형성하고 있으며, 새로 고시된 핵심역량 기반 교육과정을 반영하였다. 지리교육의 이데올로기와 패러다임부터 지리교육의 목적과 목표, 교육과정의 내용조직, 학습이론, 교수·학습 방법, 지리수업설계에 이르기까지 지리교육학의 A-Z를 담고 있다. 각 장이 끝날 때마다 핵심 내용을 중심으로 엄선된 연습문제를 통해 학습한 것을 확인해 볼 수 있으며, 부록으로 2015~2021학년도 중등임용고사 기출문제가 풀이와 함께 포함되어 있다. 지리교육학이라는 학문에 접근하는 데 학습이론을 설명하는 것으로 그치지 않고 ‘어떻게’ 가르쳐야 하는지에 대한 구체적인 사례를 제시한다는 점은 이 책의 가장 큰 장점이며, 학생과 교수를 동시에 알아 가야 할 이 책의 독자를 위해 저자가 표현하는 성심성의이다."
완역 정본 택리지,이중환,"국내도서
 > 
역사/문화
 > 
지리학
 > 
한국지리",9.79116E+12,"정본으로 탄생한 인문지리학의 명저 《택리지》!
『완역 정본 택리지』는 안대회 교수 팀이 국가가 국토지리에 대한 지식을 독점하던 시대, 개인이 18세기 이후 크게 변한 조선 사회의 산업과 교통, 문화의 구체적 현실과 변화된 실상을 고스란히 담아낸 독창적인 인문지리서 《택리지》의 선본 23종을 추려 교감한 내용을 바탕으로 정본 텍스트를 확정한 뒤 번역한 책이다. 당대의 산업과 교통, 문화의 구체적 현실과 변화된 실상을 담고 있을 뿐만 아니라 조선 팔도의 정치와 역사, 경제와 사회, 문화와 전설, 산수와 명승 등을 인문·사회·경제적 관점에서 평론한 이중환 개인의 독특한 관점이 잘 드러나 있어 인문지리의 명저로 꼽히는 《택리지》는 현재까지 수많은 이본이 전해져 그 인기와 가치를 입증한다. 이번 책에서는 원문의 의도에 맞게 서론, 팔도론, 복거론, 결론, 발문이라는 새로운 편목과 구성을 내세운다. 더불어 문장가로도 이름을 떨쳤던 이중환의 글맛을 살리는 데 집중하는 한편, 최대한 한자어를 풀어쓰고 이해하기 쉽게 부연 설명을 달아 보다 많은 독자가 택리지 본연의 텍스트를 접할 수 있도록 했다. 택리지의 저술 배경과 특징, 이중환의 삶 등을 꼼꼼히 정리한 해제를 붙여 이 책 한 권으로 택리지를 제대로 이해하는 데 부족함이 없도록 했다.
양장본에는 본문에 문장의 출전이나 내용의 유래, 기원을 최대한 상세히 밝힌 주석과 교감 작업을 거쳐 확정한 정본 택리지의 원문을 담았다. 특히 원문에는 교감의 흔적을 담은 주석 700여 개를 포함해 연구자들이 참고하는데 도움을 주고자 했다. 본문에도 상당한 양의 주석을 담고, 도판 또한 아낌없이 실어 이해를 높였다."
독도 공부,유석재,"국내도서
 > 
역사/문화
 > 
지리학
 > 
독도문제",9.79119E+12,"모두가 알지만 모두가 모르는 땅, 독도!한 권으로 읽는 독도 논쟁 가이드북“흥분하지 말고, 분노하지 말고, 옆길로 새지도 말고.우리는 일본과의 ‘독도 논쟁’에서 반드시 이길 필요가 있다.왜 우리 땅이며 왜 일본 땅이 아닌지 (…) 알아야 하고, 알려야 한다.”
한 권으로 독도 논쟁을 독파하다우리 땅이라고 모두가 말하지만, 국민 대다수가 노래 〈독도는 우리땅〉의 가사 수준 외에는 알지 못하는 독도. 저자 유석재가 2003년부터 10년 넘게 100여 건의 독도 관련 기사를 써오며 연구하고 정리한 독도 논쟁을 한 권의 책으로 묶었다. 저자는 애국심만으로 독도를 지킬 수 없음을 분명히 하며, 고대부터 현대까지의 역사 자료와 학자들의 최신 연구에 근거해 독도 문제에 대한 한국과 일본의 논점을 정확히 짚어낸다.이 책은 매우 논리적이지만 쉽고 재미있게 서술되어 있어, 이 한 권으로도 누구나 독도 논쟁의 흐름을 명확히 파악할 수 있는 ‘독도 논쟁 가이드북’이다. 신라 지증왕 때 이사부의 도일부터 독도에 새 도로명주소가 부여된 2011년까지 매우 넓은 시기를 오직 독도에만 집중하여 분명하게 설명한다. 4장에는 독도를 자기 땅이라 주장하는 일본인과의 가상 논쟁도 실려 있다. 논쟁을 따라가다보면 누구나 어째서 독도가 우리 땅인지 확실한 근거로 주장할 수 있게 된다."
지리학이 중요하다,알렉산더 머피,"국내도서
 > 
정치/사회
 > 
사회학
 > 
사회학일반
 > 
사회일반서",9.78893E+12,"지리학은 어떻게 위기에 처한 세계에 새로운 해답이 될 수 있는가?
“대한민국은 지리적 문해력이 특별히 필요한 나라.미래를 걱정하는 모든 지식인을 위한 필독서”최재천(생명다양성재단 이사장)미국은 왜 아프가니스탄에서 거대한 실패를 거두었는가? 빈곤 퇴치를 위한 제프리 삭스의 프로젝트는 어떻게 사람들을 위기로 몰아넣었는가? 자율주행에 지리적 사고가 필요한 이유는 무엇인가? 지리학은 인간, 환경, 장소가 어떤 방식으로 조직되고 서로 연결되어 있는지를 밝혀주고, 세계를 이해하는 기초이자 당면한 복합적 문제를 해결하는 열쇠가 된다. 기상이변에서 팬데믹, 전쟁, 경제적 불평등까지 격변의 시대를 헤쳐나갈 지리학적 통찰과 해법을 담은 책."
