책 이름,작가,장르,ISBN,책 소개
스크린의 독재자 찰리 채플린,김별아,"국내도서
 > 
청소년
 > 
청소년 에세이",9.78896E+12,"청소년 시기에 꼭 만나야 할 훌륭하고 뛰어난 인물들의 이야기를 엮은 「청소년평전」 제2권 『스크린의 독재자 찰리 채플린』. 위인의 삶을 조망하며 그들의 성공적인 삶에 서려 있는 고통과 아픔, 그리고 심리적 혼란 등을 보여준다. 시들지 않는 위대한 정신을 만나게 될 것이다. 장편소설 <미실>의 소설가 김별아가 창작한 이 책은 20세기의 가장 뛰어난 희극배우인 찰리 채플린 평전이다. 슬픔과 불행은 코믹한 모습 뒤에 감춘 채 나이, 인종, 국가를 초월해 모든 사람에게 즐거움을 안겨 준 찰리 채플린의 영화 같은 생애 속으로 초대한다."
청소년을 위한 정치학 에세이,설규주,"국내도서
 > 
청소년
 > 
청소년 에세이",9.78897E+12,"『청소년을 위한 정치학 에세이』는 전 세계적인 골칫거리로 떠오른 가짜 뉴스의 문제점, 북아프리카 민주화를 이끈 소셜 미디어의 힘, 더 많은 득표수를 기록한 힐러리가 트럼프에게 패하게 되는 미국의 독특한 선거 제도 등 궁금했던 세계의 현안을 흥미롭게 전해준다. 또한 비싼 교복 값을 내리기 위해 어떤 시민운동이 일어났는지, 교내 휴대전화 사용에 관한 의사 결정 방식이 학교마다 다른 이유는 무엇인지 등 우리 청소년들의 일상에 스민 이슈들의 해결을 위한 정치 과정을 명쾌하게 설명해 준다. 각 장마다 페리클레스, 간디, 처칠, 만델라, 메르켈, 오바마 등 우리가 기억할 만한 세계 정치인들의 이야기를 넣어 개인의 삶과 정치가 어떻게 연결될 수 있는지도 살폈다. 저자는 청소년들이 정치에 관심을 가지고 참여함으로써 스스로 주권을 지키는 건강한 시민으로 성장해야 한다고 말한다. 그렇기에 이 책은 청소년들이 꼭 알아야 하는 시민 생활의 다양한 현실과 전망을 담고자 노력했으며, 단순히 정치의 개념을 설명하는 이론적인 정치학 도서이기에 앞서 ‘시민교육 교과서’를 지향한다."
"괜찮아, 꿈이 있으면 길을 잃지 않아",백수연,"국내도서
 > 
청소년
 > 
청소년 에세이",9.79119E+12,"고민 많은 청소년에게인생을 바꿀 만큼의 용기와 터닝 포인트를 선물할 책!
★★★10쇄 기념 개정 증보판★★★39명의 청소년이 직접 전하는 용기의 메시지“꿈이 있기에 실패도 두렵지 않은우리들의 진짜 이야기를 들어보세요!”“제가 뭘 잘하는지, 뭘 좋아하는지도 잘 모르겠어요….”“이유도 모른 채 어느 날 갑자기 왕따가 됐어요….”“겨우 꿈을 찾았는데, 대학에서 떨어지고 말았어요….”“부모님의 이혼이 내 탓인 것만 같아요….”“엄마는 제 꿈을 반대하세요, 무조건 공무원이 되래요….”말도 많고 탈도 많은 대한민국의 10대는 이토록 고민이 많다. 아직 무엇을 책임질 만큼 성숙하지도, 누군가의 통제에 고분고분 따를 만큼 어리지도 않은 청소년들에게 세상은 그저 험난하기만 하다. 나와 같은 고민을 했던 친구와 선배들은 어떻게 이 위기를 극복했을까? 청소년의 거칠고도 고독한 삶 속으로 직접 뛰어들어 그들을 어루만져온 청소년지도사가, 현장에서 직접 만난 아이들의 솔직한 속마음을 담아낸 책 《괜찮아, 꿈이 있으면 길을 잃지 않아》가 5년 만에 개정증보판으로 돌아왔다. 그동안 이 책이 아이들에게 얼마나 큰 위로를 주었는지, 단순한 공감을 넘어 삶의 방향을 제시해 주고 상처를 치유해 주었는지는 ‘10쇄’라는 기록이 충분히 증명하리라 믿는다.이 책에는 인생의 황금기, 10대라는 골든타임을 지켜낸 39명의 아이들이 학업과 진로, 인간관계 등 실제로 머리를 싸매고 했던 고민과 그 해결방안이 담겨 있다. 청소년의 꿈 멘토를 자청한 저자의 다정한 멘토링과 꿀팁, 명사의 명언 등 풍성하고 알찬 구성이 돋보인다. 특별히 이번 개정판에는 이 책을 읽고 실제로 꿈을 키운 청소년의 에피소드와, 책 속 주인공들의 5년 뒤 인터뷰가 추가로 수록되어 출간을 더욱 빛내 주었다. 무거운 고민 앞에 홀로 끙끙대는 청소년부터, 사랑하는 자녀와 깊이 소통하고 싶은 부모, 천방지축 청소년을 올바로 지도하고자 하는 모든 리더가 읽어야 할 선물 같은 책이다."
"나는, 그냥 내가 되고 싶어요",나태주,"국내도서
 > 
청소년
 > 
청소년 시",9.7912E+12,"“조그만 꿈을 지녀라조그만 꿈을 가지고 끝내 그 꿈을 이루어라”몸보다 더 커질 수 있는 ‘사랑’이라는 마음을 담아 아이에게, 부모에게, 친구에게 선물처럼 주고 싶은 시
1971년 작품 활동을 시작한 이래 깊이 있는 사색과 천진하고 참신한 착상, 전통적 서정성을 시에 담아 온 나태주 시인이 청소년을 위한 시집 『나는, 그냥 내가 되고 싶어요』를 출간했다. 도서출판 쉬는시간의 첫 작품이며, 이번 시집은 특히 현직 국어 교사인 하상만 시인이 ‘사랑’, ‘희망(소망)’, ‘가족’, ‘꿈’, ‘지구(환경)’를 테마로 한 79편의 시를 선별해 담았다.1부에는 풋풋한 연애 감정을 느끼게 되는 설레는 순간이 오롯이 담겨 있다. “우연히 내 안에 들어온” ‘너’라는 존재가 처음에는 “탁구공”만 하더니 나도 모르게 점점 자라나 어느새 “지구만큼 자라 버렸”(「사랑 1」)다고 고백하는가 하면, 「그러므로」 같은 시에서는 한 대상을 사랑하게 되면서부터 그 대상이 사랑하는 모든 존재를 똑같이 아끼게 되는 ‘사랑의 무한 증식’ 과정이 포착된다.2부에는 남의 눈이나 세상의 잣대에 ‘나’를 맞추기보다 “내가 되고 싶은 사람”에 대해 고민하고, 자신의 내면을 성찰하는 과정이 잘 담겨 있다. 이를 테면 「중학생을 위하여」라는 시에서는 “나는 오늘도 밥을 잘 먹었다/학교에 결석하지 않고 나왔다/친구들이랑 다투지 않았다”는 사실만으로도 “얼마나 장한 일이냐!”라고 스스로를 칭찬하며 “많은 사람 가운데/오직 너는 한 사람”(「오직 너는」)임을 기억하자고 말한다.3부에선 현대사회 속 가족의 초상이 다소 ‘웃픈’ 모습으로 그려진다. 특히 시인의 자기고백에 가까운 「최소한의 아버지」를 보면, “직장인, 사회인” 그리고 “시인”으로 살다 보니 아버지(가장) 노릇은 제대로 하지 못했다는 반성 어린 마음이 “최소한의 아버지/초라한 남편”이라는 구절로 표현된다. 그리고 비록 자신은 최소한의 아버지로 살았을지언정 가족이란 그저 존재만으로도 고마운 것이라고, “그냥 엄마가 내 엄마인 것이”(「어버이날」) 감사한 일이라고 시인은 일깨운다.4부에서는 삶의 꿈과 지혜가 그리 멀리 있지 않다는 것을 알려 준다. 시인은 “저녁때/돌아갈 집이 있다는 것” “외로울 때/혼자서 부를 노래 있다는 것”이 곧 행복이라고 노래한다. 그리고 “길거리나 사람들 사이에/버려진 채 빛나는/마음의 보석들”(「시 1」)이 곧 시라고 귀띔한다.5부에서는 좀 더 시각을 넓혀 지구와 인간의 관계를 조망한다. “사람들은 모두가 지구 할아버지의 자식들이에요./우리의 잘못을 용서하시고 지구 할아버지가 좀 더 오래 사실 수 있도록 지구 할아버지를 보살펴 주세요.”(「하나님께 드리는 편지」)라며 편지 형식으로 시를 쓰는가 하면, “지구는 하나의 꽃병”이라고 은유하면서 “꽃 한 송이 시들면/금방 어두워진다”(「지구」)는 발견을 한다. 기후 위기와 생태계 변화로 몸살을 앓고 있는 지금, 지구 시민으로서 공생(共生)하며 살아가는 삶을 돌아보게 된다.하상만 시인의 말처럼 이 책은 청소년뿐 아니라 교사와 학부모가 공감할 수 있는 시집이다. 교사로서,부모로서, 청소년기를 보내 본 인간으로서, 땅에 발을 디딘 지구인으로서 살아온 이력이 시에 반영되었기 때문이다.시대가 바뀌어도 변하지 않는 질문과 고민이 있다.『나는, 그냥 내가 되고 싶어요』는 청소년들에게 혼란스러운 감정의 회오리를 어떻게 받아들여야 하는지 시시콜콜 알려 주지는 않는다. 다만 나태주 시인이 ‘시인의 말’에 쓴 것처럼 “감정적으로 불안정한 청소년들이 도움을 받을 수 있는 가장 좋은 방법은 시를 읽는 것”이다. 시를 읽다 보면 시의 내용이 마음에 스며들 것이고 들쑥날쑥한 감정이 조금씩 가지런해지는 걸 느낄 것이다. 그러니 시집 속의 시인이 우리 옆자리로 옮겨 앉으며 들려주는 이야기에 귀를 기울여 보자."
열일곱 살의 인생론,안광복,"국내도서
 > 
청소년
 > 
청소년 에세이",9.79117E+12,"2010년 1월 출간되어 무수한 독자들로부터 ‘내 인생의 책’으로 사랑받아온 스테디셀러 『열일곱 살의 인생론』을 20쇄를 맞이하여 새롭게 선보인다. 대한민국 1세대 철학 교사이자 현재까지 약 30년 가까이 학교 안팎에서 청소년들을 만나온 저자는 이 책에서 십수 년 전이나 오늘날이나 서로 다른 듯 비슷한 10대의 실존적 고민에 대해 자기 삶의 경험과 유수한 철학자들의 성찰을 녹여 답한다. 짝사랑, 성적, 열등감, 가치관 등 열다섯 가지 키워드와 함께 ‘좋아하는 친구가 내 마음을 아프게 한다면?’ ‘인정받아야만 행복한 삶인가?’ ‘내 마음은 왜 분노로 가득 차 있을까?’와 같이 살면서 누구나 맞닥뜨렸을 질문들을 풀어나갈 지혜를 전한다. 이번 개정증보판은 지금의 열일곱 그리고 다시 다가올 다음 세대의 열일곱을 위해 낡은 문투, 옛 표현, 성 인지 감수성 등을 점검하며 글을 매만지고, ‘갈등’이라는 주제를 더하였으며, 따듯하면서도 친근한 감성을 전하는 디자인으로 옷을 갈아입혔다.
☞ 선정 및 수상내역◆ 책으로따뜻한세상만드는교사들 추천도서 ◆◆ 행복한아침독서 추천도서 ◆◆ 학교도서관저널 추천도서 ◆◆ 경향 청소년 문학대상·독서논술대상 선정도서 ◆◆ 전국국어교사모임 물꼬방 추천도서 ◆◆ 청소년 책날개 선정도서 ◆◆ 순천 One City One Book 선정도서 ◆◆ 중국 저작권 수출도서 ◆"
나는 산책 중에도 길을 잃어요,이효영,"국내도서
 > 
청소년
 > 
청소년 시",9.7912E+12,"“나는 아직 다 안 큰 걸까? 얼마나 더 커야 되는 걸까?”청소년기의 ADHD에 대해 이야기하는 이효영 시인의 청소년 시집
쉬는시간 청소년 시선 5이효영 『나는 산책 중에도 길을 잃어요』 출간책가방을 멨다가 결국 내려놓고학교에 안 가기로 한다학교를 쉬기로 한다하루 종일 두근거리고 두렵다가도결국은 그냥 똑같은 하루쉬는시간 청소년 시선 다섯 번째 작품으로 이효영 시인의 『나는 산책 중에도 길을 잃어요』가 출간되었다. 프리랜서 사진가로 활동하며 시집 『당신은 점점 더 좋아지고 있습니다』를 출간한 이효영 시인의 첫 청소년 시집이다."
나보다 널 더 사랑해,발터 뫼비우스,"국내도서
 > 
청소년
 > 
청소년 에세이",9.79117E+12,"저자는 독일의 저명한 대학병원 내과/신경외과 의사로 환자를 치료하며, 세계 각지를 여행하며 접한 동물과 사람 간에 맺어진 우정을 통해 아픔과 불행이 치유되는 사례들을 관찰해 따뜻한 시선으로 기록했다.우리나라의 반려 동물은 98%가 개와 고양이(각각 71%, 27%)에 편중되어 있지만 이 책에서는 개, 고양이 외에도 돼지, 말, 닭을 비롯해 우리가 접하기 힘든 낙타, 달팽이, 박쥐, 송아지, 앵무새 등 다양한 동물들을 통해 여러가지 질환의 치료에 도움을 받는 생생한 사례들을 만날 수 있다."
체 게바라 평전,장 코르미에,"국내도서
 > 
정치/사회
 > 
사회학
 > 
사회사상
 > 
사회운동가",9.78894E+12,"파란의 삶을 살다 간 체 게바라의 혁명적 삶
프랑스 일간지 '파르지앵'의 전문기자 장 코르미에가 엮은 체 게바라 평전. 코르미에는 1981년부터 수집한 방대한 자료를 바탕으로 체 게바라의 삶을 가까이에서 그러나 전체적으로 조망했다. 게바라에 대한 다양한 인터뷰, 게바라가 쓴 편지글 등 게바라에 대한 자료를 집대성한 이 책은 프랑스에서 출간되자마자 베스트셀러가 되었다. 아르헨티나의 의학도였던 체 게바라는 남미여행을 통해 인간의 질병을 치료하는 것보다 이 세계의 모순을 먼저 치료하는 것이 더 본질적인 문제라 판단하고 쿠바, 콩고, 볼리비아 등지의 혁명에 투신한다. 파란의 삶을 살다간 게바라의 생애와 사상을 사진과 함께 엮었다."
베토벤의 생애,로맹 롤랑,"국내도서
 > 
시/에세이
 > 
시/에세이문고
 > 
에버그린문고",9.78893E+12,N/A
스콧 니어링 자서전(역사인물찾기 11),스콧 니어링,"국내도서
 > 
시/에세이
 > 
시/에세이문고
 > 
시/에세이문고 일반",9.78894E+12,N/A
